id,sido,sigungu,dong,street,mainNum,subNum,building,buildingDetail
4014,서울특별시,종로구,평창동,평창30길,72,3,,
4015,서울특별시,종로구,평창동,평창30길,72,2,,
4016,서울특별시,종로구,평창동,평창30길,72,0,,
4017,서울특별시,종로구,평창동,평창30길,71,17,,
4018,서울특별시,종로구,평창동,평창30길,71,16,,
4019,서울특별시,종로구,창신동,창신8길,13,4,,
4020,서울특별시,종로구,창신동,창신8길,13,2,,
4021,서울특별시,종로구,평창동,평창길,262,0,,
4022,서울특별시,종로구,평창동,평창길,259,0,,
4023,서울특별시,종로구,창신동,창신8길,13,0,청암교회,
4024,서울특별시,종로구,창신동,창신8길,11,0,,
4025,서울특별시,종로구,창신동,창신8길,8,0,동광그린빌라,
4026,서울특별시,종로구,창신동,창신8길,3,0,,
4027,서울특별시,종로구,창신동,창신8길,2,0,,
4028,서울특별시,종로구,창신동,창신7길,23,5,현대도시빌,
4029,서울특별시,종로구,창신동,창신7길,23,3,,
4030,서울특별시,종로구,창신동,창신7길,23,1,,
4031,서울특별시,종로구,창신동,창신7길,22,0,창림아파트,
4032,서울특별시,종로구,창신동,창신7길,21,8,,
4033,서울특별시,종로구,창신동,창신7길,21,6,,
4034,서울특별시,종로구,창신동,창신길,39,8,,
4035,서울특별시,종로구,창신동,창신길,39,7,,
4036,서울특별시,종로구,창신동,창신길,39,7,,종로보습학원
4037,서울특별시,종로구,창신동,창신길,39,6,,
4038,서울특별시,종로구,창신동,창신길,39,5,,
4039,서울특별시,종로구,창신동,창신길,39,2,,
4040,서울특별시,종로구,창신동,창신길,39,2,,
4041,서울특별시,종로구,구기동,진흥로22길,47,15,,
4042,서울특별시,종로구,구기동,진흥로22길,47,9,,
4043,서울특별시,종로구,구기동,진흥로22길,47,8,,
4044,서울특별시,종로구,구기동,진흥로22길,47,7,,
4045,서울특별시,종로구,창신동,지봉로4가길,21,0,,
4046,서울특별시,종로구,창신동,지봉로4가길,21,0,,
4047,서울특별시,종로구,창신동,지봉로4가길,19,8,,
4048,서울특별시,종로구,창신동,지봉로4가길,19,6,,
4049,서울특별시,종로구,창신동,지봉로4가길,19,5,,
4050,서울특별시,종로구,창신동,지봉로4가길,19,4,,
4051,서울특별시,종로구,창신동,지봉로4가길,19,3,,
4052,서울특별시,종로구,창신동,지봉로4가길,19,3,,
4053,서울특별시,종로구,창신동,지봉로4가길,19,2,,
4054,서울특별시,종로구,창신동,지봉로4가길,17,0,,
4055,서울특별시,종로구,창신동,지봉로4가길,12,0,,
4056,서울특별시,종로구,창신동,지봉로4가길,11,0,,
4057,서울특별시,종로구,창신동,지봉로4가길,10,0,,
4058,서울특별시,종로구,창신동,지봉로4가길,6,0,,
4059,서울특별시,종로구,창신동,지봉로4가길,5,0,,
4060,서울특별시,종로구,숭인동,지봉로16길,11,0,,
4061,서울특별시,종로구,숭인동,지봉로16길,10,0,,
4062,서울특별시,종로구,숭인동,지봉로16길,9,1,,
4063,서울특별시,종로구,숭인동,지봉로16길,9,0,,
4064,서울특별시,종로구,숭인동,지봉로16길,8,0,,
4065,서울특별시,종로구,숭인동,지봉로16길,7,0,,
4066,서울특별시,종로구,숭인동,지봉로16길,6,0,,
4067,서울특별시,종로구,숭인동,지봉로16길,4,0,,
4068,서울특별시,종로구,숭인동,지봉로16길,3,0,,
4069,서울특별시,종로구,숭인동,지봉로16길,2,0,,
4070,서울특별시,종로구,숭인동,지봉로14길,50,0,,
4071,서울특별시,종로구,숭인동,지봉로14길,48,0,,
4072,서울특별시,종로구,숭인동,지봉로14길,46,0,,
4073,서울특별시,종로구,숭인동,지봉로14길,42,5,,
4074,서울특별시,종로구,숭인동,지봉로14길,42,3,,
4075,서울특별시,종로구,예지동,창경궁로11길,32,0,,
4076,서울특별시,종로구,예지동,창경궁로11길,30,0,,
4077,서울특별시,종로구,예지동,창경궁로11길,29,0,,
4078,서울특별시,종로구,예지동,창경궁로11길,28,1,,
4079,서울특별시,종로구,예지동,창경궁로11길,28,0,,
4080,서울특별시,종로구,예지동,창경궁로11길,28,0,,
4081,서울특별시,종로구,예지동,창경궁로11길,27,0,,
4082,서울특별시,종로구,예지동,창경궁로11길,26,1,,
4083,서울특별시,종로구,예지동,창경궁로11길,25,0,,
4084,서울특별시,종로구,예지동,창경궁로11길,24,6,,
4085,서울특별시,종로구,예지동,창경궁로11길,24,6,,
4086,서울특별시,종로구,예지동,창경궁로11길,24,4,,
4087,서울특별시,종로구,예지동,창경궁로11길,24,3,,
4088,서울특별시,종로구,예지동,창경궁로11길,24,0,,
4089,서울특별시,종로구,구기동,진흥로22길,47,1,,
4090,서울특별시,종로구,창신동,종로44길,62,8,,
4091,서울특별시,종로구,창신동,종로44길,62,6,,
4092,서울특별시,종로구,창신동,종로44길,62,5,,
4093,서울특별시,종로구,창신동,종로44길,62,4,,
4094,서울특별시,종로구,창신동,종로44길,61,0,,
4095,서울특별시,종로구,창신동,종로44길,60,0,,
4096,서울특별시,종로구,창신동,종로44길,60,0,,
4097,서울특별시,종로구,창신동,종로44길,58,0,,
4098,서울특별시,종로구,창신동,종로44길,56,5,,
4099,서울특별시,종로구,창신동,종로44길,56,4,,
4100,서울특별시,종로구,창신동,종로44길,56,3,,
4101,서울특별시,종로구,창신동,종로44길,56,0,,
4102,서울특별시,종로구,창신동,종로44길,52,0,,
4103,서울특별시,종로구,창신동,종로44길,50,0,,
4104,서울특별시,종로구,창신동,종로44길,48,0,,
4105,서울특별시,종로구,종로6가,종로41길,20,0,,
4106,서울특별시,종로구,종로6가,종로41길,19,0,,
4107,서울특별시,종로구,종로6가,종로41길,18,0,,
4108,서울특별시,종로구,종로6가,종로41길,17,0,,
4109,서울특별시,종로구,종로6가,종로41길,16,0,,
4110,서울특별시,종로구,종로6가,종로41길,12,0,,
4111,서울특별시,종로구,종로6가,종로41길,10,0,,
4112,서울특별시,종로구,종로6가,종로41길,9,8,,
4113,서울특별시,종로구,종로6가,종로41길,9,0,,
4114,서울특별시,종로구,종로6가,종로41길,8,36,,
4115,서울특별시,종로구,종로6가,종로41길,8,34,,
4116,서울특별시,종로구,종로6가,종로41길,8,32,,
4117,서울특별시,종로구,종로6가,종로41길,8,28,,
4118,서울특별시,종로구,종로6가,종로41길,8,26,,
4119,서울특별시,종로구,창신동,종로53길,21,5,,
4120,서울특별시,종로구,창신동,종로53길,21,4,스카이빌, 
4121,서울특별시,종로구,창신동,종로53길,21,3,,
4122,서울특별시,종로구,창신동,종로53길,18,0,,
4123,서울특별시,종로구,창신동,종로53길,17,0,,
4124,서울특별시,종로구,창신동,종로53길,16,0,,
4125,서울특별시,종로구,창신동,종로53길,15,0,,
4126,서울특별시,종로구,창신동,종로53길,13,0,,
4127,서울특별시,종로구,창신동,종로53길,12,13,,
4128,서울특별시,종로구,창신동,종로53길,12,9,,
4129,서울특별시,종로구,창신동,종로53길,12,8,,
4130,서울특별시,종로구,창신동,종로53길,12,3,,
4131,서울특별시,종로구,창신동,종로53길,12,1,,
4132,서울특별시,종로구,창신동,종로53길,7,13,,
4133,서울특별시,종로구,창신동,종로53길,7,10,,
4134,서울특별시,종로구,창신동,종로51길,36,5,,
4135,서울특별시,종로구,창신동,종로51길,36,4,,
4136,서울특별시,종로구,창신동,종로51길,36,3,,
4137,서울특별시,종로구,창신동,종로51길,36,2,,
4138,서울특별시,종로구,창신동,종로51길,36,0,,
4139,서울특별시,종로구,창신동,종로51길,34,5,,
4140,서울특별시,종로구,창신동,종로51길,34,3,,
4141,서울특별시,종로구,창신동,종로51길,34,0,,
4142,서울특별시,종로구,창신동,종로51길,33,0,,
4143,서울특별시,종로구,창신동,종로51길,32,9,,
4144,서울특별시,종로구,창신동,종로51길,32,8,,
4145,서울특별시,종로구,관수동,종로18길,36,0,,
4146,서울특별시,종로구,관수동,종로18길,35,0,,
4147,서울특별시,종로구,관수동,종로18길,35,0,,
4148,서울특별시,종로구,관수동,종로18길,33,0,,
4149,서울특별시,종로구,관수동,종로18길,32,0,,
4150,서울특별시,종로구,홍지동,자하문로43길,43,0,,
4151,서울특별시,종로구,홍지동,자하문로43길,42,3,,
4152,서울특별시,종로구,홍지동,자하문로43길,38,0,,
4153,서울특별시,종로구,홍지동,자하문로43길,37,0,법성사,
4154,서울특별시,종로구,홍지동,자하문로43길,34,0,,
4155,서울특별시,종로구,홍지동,자하문로43길,33,0,,
4156,서울특별시,종로구,홍지동,자하문로43길,30,1,,
4157,서울특별시,종로구,홍지동,자하문로43길,30,0,,
4158,서울특별시,종로구,홍지동,자하문로43길,29,0,,
4159,서울특별시,종로구,홍지동,자하문로43길,28,1,,
4160,서울특별시,종로구,홍지동,자하문로43길,28,1,,
4161,서울특별시,종로구,홍지동,자하문로43길,28,0,,
4162,서울특별시,종로구,홍지동,자하문로43길,27,0,,
4163,서울특별시,종로구,부암동,자하문로43길,25,0,선법사,
4164,서울특별시,종로구,부암동,자하문로43길,19,0,,
4165,서울특별시,종로구,체부동,자하문로5길,18,18,,
4166,서울특별시,종로구,체부동,자하문로5길,18,18,,
4167,서울특별시,종로구,체부동,자하문로5길,18,16,,
4168,서울특별시,종로구,체부동,자하문로5길,18,14,,
4169,서울특별시,종로구,체부동,자하문로5길,18,13,,
4170,서울특별시,종로구,체부동,자하문로5길,18,12,,
4171,서울특별시,종로구,체부동,자하문로5길,18,11,,
4172,서울특별시,종로구,체부동,자하문로5길,18,10,,
4173,서울특별시,종로구,체부동,자하문로5길,18,9,,
4174,서울특별시,종로구,체부동,자하문로5길,18,6,,
4175,서울특별시,종로구,체부동,자하문로5길,18,4,,
4176,서울특별시,종로구,체부동,자하문로5길,18,2,,
4177,서울특별시,종로구,창신동,창신8길,13,16,,
4178,서울특별시,종로구,창신동,창신8길,13,9,,
4179,서울특별시,종로구,창신동,창신8길,13,7,,
4180,서울특별시,종로구,창신동,창신8길,13,6,,
4181,서울특별시,종로구,창신동,창신길,56,0,,
4182,서울특별시,종로구,창신동,창신길,55,0,,
4183,서울특별시,종로구,창신동,창신길,54,0,,
4184,서울특별시,종로구,창신동,창신길,53,0,,세종보습학원
4185,서울특별시,종로구,창신동,창신길,52,0,,
4186,서울특별시,종로구,창신동,창신길,51,0,,창신2동새마을금고
4187,서울특별시,종로구,창신동,창신길,50,0,,
4188,서울특별시,종로구,창신동,창신길,49,0,,
4189,서울특별시,종로구,창신동,창신길,47,0,,창신약국
4190,서울특별시,종로구,창신동,창신길,45,0,,
4191,서울특별시,종로구,창신동,창신길,42,0,,
4192,서울특별시,종로구,창신동,창신길,40,5,,청산어린이집
4193,서울특별시,종로구,창신동,창신길,40,2,,
4194,서울특별시,종로구,창신동,창신길,40,1,,
4195,서울특별시,종로구,창신동,창신길,39,10,,
4196,서울특별시,종로구,부암동,창의문로5길,53,0,,
4197,서울특별시,종로구,부암동,창의문로5길,52,3,,
4198,서울특별시,종로구,부암동,창의문로5길,52,1,,
4199,서울특별시,종로구,부암동,창의문로5길,52,0,,
4200,서울특별시,종로구,부암동,창의문로5길,48,0,,
4201,서울특별시,종로구,부암동,창의문로5길,47,0,,
4202,서울특별시,종로구,부암동,창의문로5길,47,0,,
4203,서울특별시,종로구,부암동,창의문로5길,46,5,,
4204,서울특별시,종로구,부암동,창의문로5길,46,3,,
4205,서울특별시,종로구,부암동,창의문로5길,46,2,,
4206,서울특별시,종로구,부암동,창의문로5길,46,1,,
4207,서울특별시,종로구,부암동,창의문로5길,46,0,,
4208,서울특별시,종로구,부암동,창의문로5길,45,0,,
4209,서울특별시,종로구,부암동,창의문로5길,44,0,,
4210,서울특별시,종로구,부암동,창의문로5길,43,5,,
4211,서울특별시,종로구,부암동,창의문로3길,24,0,,
4212,서울특별시,종로구,체부동,자하문로5길,18,2,,
4213,서울특별시,종로구,체부동,자하문로5길,18,0,,
4214,서울특별시,종로구,체부동,자하문로5길,18,0,,
4215,서울특별시,종로구,예지동,종로28가길,5,0,,
4216,서울특별시,종로구,예지동,종로28가길,3,0,,
4217,서울특별시,종로구,예지동,종로28가길,1,0,,
4218,서울특별시,종로구,예지동,종로28가길,1,0,,
4219,서울특별시,종로구,장사동,종로26길,30,0,,원창빌딩
4220,서울특별시,종로구,장사동,종로26길,28,0,,장원빌딩
4221,서울특별시,종로구,장사동,종로26길,22,0,,
4222,서울특별시,종로구,장사동,종로26길,18,1,,
4223,서울특별시,종로구,장사동,종로26길,18,0,,
4224,서울특별시,종로구,장사동,종로26길,16,0,,
4225,서울특별시,종로구,장사동,종로26길,14,14,,
4226,서울특별시,종로구,장사동,종로26길,14,10,,
4227,서울특별시,종로구,장사동,종로26길,14,10,,
4228,서울특별시,종로구,장사동,종로26길,14,8,,
4229,서울특별시,종로구,관수동,종로18길,32,0,,
4230,서울특별시,종로구,숭인동,지봉로14길,29,0,,
4231,서울특별시,종로구,숭인동,지봉로14길,27,0,,
4232,서울특별시,종로구,숭인동,지봉로14길,25,0,,
4233,서울특별시,종로구,숭인동,지봉로14길,21,2,,
4234,서울특별시,종로구,숭인동,지봉로14길,21,1,,
4235,서울특별시,종로구,구기동,진흥로23길,7,0,,
4236,서울특별시,종로구,구기동,진흥로23길,6,0,,
4237,서울특별시,종로구,구기동,진흥로23길,5,0,,구기동다세대
4238,서울특별시,종로구,구기동,진흥로22나길,77,0,,
4239,서울특별시,종로구,구기동,진흥로22나길,75,0, , 
4240,서울특별시,종로구,구기동,진흥로22나길,56,0,,자비정사
4241,서울특별시,종로구,구기동,진흥로22나길,55,0,,
4242,서울특별시,종로구,구기동,진흥로22나길,48,0,장안빌리지,
4243,서울특별시,종로구,구기동,진흥로22나길,40,0,청림빌라,
4244,서울특별시,종로구,구기동,진흥로22나길,36,4,,
4245,서울특별시,종로구,창신동,종로51길,32,5,,
4246,서울특별시,종로구,창신동,종로51길,32,3,,
4247,서울특별시,종로구,창신동,종로51길,32,0,,
4248,서울특별시,종로구,창신동,종로51길,32,0,,
4249,서울특별시,종로구,창신동,종로44길,43,0,동신교회동신교회교육관,동신교회 부속건물
4250,서울특별시,종로구,창신동,종로44길,43,0,동신교회동신교회교육관,
4251,서울특별시,종로구,창신동,종로44길,43,0,동신교회동신교회교육관,
4252,서울특별시,종로구,창신동,종로44길,43,0,동신교회동신교회교육관,교육관
4253,서울특별시,종로구,창신동,종로44길,42,0,,
4254,서울특별시,종로구,창신동,종로44길,38,0,,
4255,서울특별시,종로구,창신동,종로44길,36,0,,
4256,서울특별시,종로구,창신동,종로44길,34,0,,
4257,서울특별시,종로구,창신동,종로44길,33,0,,
4258,서울특별시,종로구,창신동,종로44길,32,0,,
4259,서울특별시,종로구,창신동,종로44길,31,0,,
4260,서울특별시,종로구,창신동,종로44길,30,10,,
4261,서울특별시,종로구,창신동,종로44길,30,6,,
4262,서울특별시,종로구,창신동,종로44길,30,2,,
4263,서울특별시,종로구,창신동,종로44길,30,0,,
4264,서울특별시,종로구,종로6가,종로41길,8,16,,
4265,서울특별시,종로구,종로6가,종로41길,8,10,,
4266,서울특별시,종로구,종로6가,종로41길,8,8,,
4267,서울특별시,종로구,종로6가,종로41길,8,6,,
4268,서울특별시,종로구,종로6가,종로41길,8,4,,
4269,서울특별시,종로구,종로6가,종로41길,8,2,,
4270,서울특별시,종로구,종로6가,종로41길,8,0,,
4271,서울특별시,종로구,종로6가,종로41길,5,0,,
4272,서울특별시,종로구,종로6가,종로41길,5,0,,
4273,서울특별시,종로구,종로6가,종로41길,5,0,,
4274,서울특별시,종로구,종로6가,종로41길,4,0,,
4275,서울특별시,종로구,종로6가,종로41길,4,0,,
4276,서울특별시,종로구,종로6가,종로41길,3,0,,
4277,서울특별시,종로구,종로6가,종로41길,2,0,,
4278,서울특별시,종로구,종로6가,종로41길,1,0,,
4279,서울특별시,종로구,창신동,종로52길,50,5,,낙원여인숙
4280,서울특별시,종로구,창신동,종로52길,50,3,,
4281,서울특별시,종로구,창신동,종로52길,50,2,,세종장여관
4282,서울특별시,종로구,창신동,종로52길,44,0,도시개발,
4283,서울특별시,종로구,창신동,종로52길,43,31,,
4284,서울특별시,종로구,창신동,종로52길,43,29,,
4285,서울특별시,종로구,창신동,종로52길,43,27,,
4286,서울특별시,종로구,창신동,종로52길,43,25,,
4287,서울특별시,종로구,창신동,종로52길,43,23,,
4288,서울특별시,종로구,창신동,종로52길,43,17,,
4289,서울특별시,종로구,창신동,종로52길,43,15,,
4290,서울특별시,종로구,창신동,종로52길,43,9,,
4291,서울특별시,종로구,창신동,종로52길,43,5,,
4292,서울특별시,종로구,창신동,종로52길,43,5,,
4293,서울특별시,종로구,창신동,종로52길,42,0,,
4294,서울특별시,종로구,창신동,종로51길,31,0,,창신탕
4295,서울특별시,종로구,창신동,종로51길,31,0,,창신탕
4296,서울특별시,종로구,창신동,종로51길,30,0,,
4297,서울특별시,종로구,창신동,종로51길,27,0,,
4298,서울특별시,종로구,관수동,종로18길,18,0,,
4299,서울특별시,종로구,관수동,종로18길,18,0,,
4300,서울특별시,종로구,관수동,종로18길,17,0,,
4301,서울특별시,종로구,관수동,종로18길,16,0,,
4302,서울특별시,종로구,관수동,종로18길,15,0,,
4303,서울특별시,종로구,관수동,종로18길,14,1,,
4304,서울특별시,종로구,관수동,종로18길,14,0,,
4305,서울특별시,종로구,관수동,종로18길,12,0,,
4306,서울특별시,종로구,관수동,종로18길,11,0,,
4307,서울특별시,종로구,부암동,자하문로43길,16,0,,
4308,서울특별시,종로구,부암동,자하문로43길,16,0,,
4309,서울특별시,종로구,부암동,자하문로43길,13,8,,
4310,서울특별시,종로구,부암동,자하문로43길,13,5,,
4311,서울특별시,종로구,부암동,자하문로43길,6,0,정한빌라,
4312,서울특별시,종로구,부암동,자하문로43길,4,13,,
4313,서울특별시,종로구,부암동,자하문로43길,4,13,,
4314,서울특별시,종로구,부암동,자하문로43길,4,6,,
4315,서울특별시,종로구,부암동,자하문로43길,4,1,,부암동 다세대주택
4316,서울특별시,종로구,부암동,자하문로43길,2,0,,
4317,서울특별시,종로구,신영동,자하문로42길,57,0,,
4318,서울특별시,종로구,신영동,자하문로42길,53,0,,
4319,서울특별시,종로구,신영동,자하문로42길,51,0,,
4320,서울특별시,종로구,신영동,자하문로42길,51,0,,
4321,서울특별시,종로구,신영동,자하문로42길,50,0,,3동
4322,서울특별시,종로구,체부동,자하문로5길,17,0,,
4323,서울특별시,종로구,체부동,자하문로5길,16,2,,
4324,서울특별시,종로구,체부동,자하문로5길,16,1,,
4325,서울특별시,종로구,체부동,자하문로5길,16,0,,
4326,서울특별시,종로구,체부동,자하문로5길,15,0,,
4327,서울특별시,종로구,체부동,자하문로5길,13,0,,
4328,서울특별시,종로구,체부동,자하문로5길,12,0,,
4329,서울특별시,종로구,체부동,자하문로5길,11,0,,
4330,서울특별시,종로구,체부동,자하문로5길,6,0,,
4331,서울특별시,종로구,체부동,자하문로5길,5,0,토속촌,
4332,서울특별시,종로구,체부동,자하문로5길,4,0,,
4333,서울특별시,종로구,체부동,자하문로5길,4,0,,
4334,서울특별시,종로구,체부동,자하문로5가길,44,0,,
4335,서울특별시,종로구,체부동,자하문로5가길,42,0,,
4336,서울특별시,종로구,체부동,자하문로5가길,41,0,,
4337,서울특별시,종로구,장사동,종로26길,14,6,,
4338,서울특별시,종로구,장사동,종로26길,14,4,,
4339,서울특별시,종로구,장사동,종로26길,14,3,,
4340,서울특별시,종로구,장사동,종로26길,14,1,,
4341,서울특별시,종로구,장사동,종로26길,14,0,,
4342,서울특별시,종로구,장사동,종로26길,12,1,,
4343,서울특별시,종로구,장사동,종로26길,12,0,,
4344,서울특별시,종로구,장사동,종로26길,10,0,,
4345,서울특별시,종로구,장사동,종로26길,8,0,,
4346,서울특별시,종로구,장사동,종로24길,20,1,,
4347,서울특별시,종로구,장사동,종로24길,20,0,,
4348,서울특별시,종로구,장사동,종로24길,19,0,,
4349,서울특별시,종로구,장사동,종로24길,18,0,,
4350,서울특별시,종로구,장사동,종로24길,17,0,,
4351,서울특별시,종로구,관수동,종로18길,9,6,GRID INN,
4352,서울특별시,종로구,숭인동,종로63가길,39,4,,
4353,서울특별시,종로구,숭인동,종로63가길,39,3,,
4354,서울특별시,종로구,숭인동,종로63가길,39,0,,
4355,서울특별시,종로구,숭인동,종로63가길,38,0,,
4356,서울특별시,종로구,숭인동,종로63가길,37,0,,
4357,서울특별시,종로구,숭인동,종로63가길,36,1,,
4358,서울특별시,종로구,숭인동,종로63가길,34,0,앨리스빌,
4359,서울특별시,종로구,숭인동,종로63가길,32,0,,
4360,서울특별시,종로구,숭인동,종로63가길,31,0,묘각사,
4361,서울특별시,종로구,숭인동,종로63가길,31,0,,
4362,서울특별시,종로구,숭인동,종로63가길,28,0,,
4363,서울특별시,종로구,창신동,지봉로11길,16,0,,
4364,서울특별시,종로구,창신동,지봉로11길,15,0,,
4365,서울특별시,종로구,창신동,지봉로11길,14,0,,
4366,서울특별시,종로구,창신동,종로54길,12,3,,
4367,서울특별시,종로구,창신동,종로54길,11,1,,
4368,서울특별시,종로구,창신동,종로54길,11,0,,
4369,서울특별시,종로구,창신동,종로54길,9,25,,
4370,서울특별시,종로구,창신동,종로54길,9,23,창일노인정,
4371,서울특별시,종로구,창신동,종로54길,9,21,,
4372,서울특별시,종로구,창신동,종로54길,9,20,,
4373,서울특별시,종로구,창신동,종로54길,9,18,,
4374,서울특별시,종로구,창신동,종로54길,9,15,,
4375,서울특별시,종로구,창신동,종로54길,9,13,,
4376,서울특별시,종로구,창신동,종로51나길,14,0,,
4377,서울특별시,종로구,창신동,종로51나길,13,0,,
4378,서울특별시,종로구,창신동,종로51나길,12,0,,
4379,서울특별시,종로구,창신동,종로51나길,11,1,,
4380,서울특별시,종로구,창신동,종로51나길,11,0,,
4381,서울특별시,종로구,창신동,종로51나길,10,0,,
4382,서울특별시,종로구,창신동,종로51나길,8,0,,
4383,서울특별시,종로구,창신동,종로51나길,6,0,,대호장여관
4384,서울특별시,종로구,창신동,종로51나길,5,0,,주출입구
4385,서울특별시,종로구,창신동,종로51나길,4,0,,
4386,서울특별시,종로구,창신동,종로51나길,3,0,,
4387,서울특별시,종로구,창신동,종로51나길,2,0,대경약국,
4388,서울특별시,종로구,창신동,종로51길,37,0,,
4389,서울특별시,종로구,창신동,종로51길,36,8,,
4390,서울특별시,종로구,창신동,종로51길,36,6,,
4391,서울특별시,종로구,창신동,종로44길,62,8,,
4392,서울특별시,종로구,홍지동,자하문로45길,11,0,,
4393,서울특별시,종로구,홍지동,자하문로45길,8,11, , 
4394,서울특별시,종로구,홍지동,자하문로45길,8,9,,
4395,서울특별시,종로구,홍지동,자하문로45길,8,7,,
4396,서울특별시,종로구,홍지동,자하문로45길,8,5,,
4397,서울특별시,종로구,홍지동,자하문로45길,8,4,,
4398,서울특별시,종로구,홍지동,자하문로45길,8,1,,
4399,서울특별시,종로구,홍지동,자하문로45길,5,22,,
4400,서울특별시,종로구,홍지동,자하문로45길,5,16,,
4401,서울특별시,종로구,홍지동,자하문로45길,5,16,,
4402,서울특별시,종로구,홍지동,자하문로45길,5,10,,
4403,서울특별시,종로구,홍지동,자하문로45길,5,0,,
4404,서울특별시,종로구,홍지동,자하문로43길,43,0,진각사,
4405,서울특별시,종로구,홍지동,자하문로43길,43,0,진각사,
4406,서울특별시,종로구,홍지동,자하문로43길,43,0,진각사,
4407,서울특별시,종로구,체부동,자하문로5길,33,0,,
4408,서울특별시,종로구,체부동,자하문로5길,30,0,,
4409,서울특별시,종로구,체부동,자하문로5길,28,0,,
4410,서울특별시,종로구,체부동,자하문로5길,26,0,,
4411,서울특별시,종로구,체부동,자하문로5길,25,0,,
4412,서울특별시,종로구,체부동,자하문로5길,24,1,,
4413,서울특별시,종로구,체부동,자하문로5길,24,0,,
4414,서울특별시,종로구,체부동,자하문로5길,23,2,,
4415,서울특별시,종로구,체부동,자하문로5길,22,0,,
4416,서울특별시,종로구,체부동,자하문로5길,21,0,,
4417,서울특별시,종로구,체부동,자하문로5길,20,0,,
4418,서울특별시,종로구,체부동,자하문로5길,19,1,,
4419,서울특별시,종로구,체부동,자하문로5길,19,0,,
4420,서울특별시,종로구,체부동,자하문로5길,18,22,,
4421,서울특별시,종로구,체부동,자하문로5길,18,20,,
4422,서울특별시,종로구,예지동,종로28가길,13,0,,
4423,서울특별시,종로구,장사동,종로28가길,12,0,,
4424,서울특별시,종로구,예지동,종로28가길,11,0,,
4425,서울특별시,종로구,장사동,종로28가길,10,0,,
4426,서울특별시,종로구,장사동,종로28가길,8,0,,
4427,서울특별시,종로구,예지동,종로28가길,7,13,,
4428,서울특별시,종로구,예지동,종로28가길,7,12,,
4429,서울특별시,종로구,예지동,종로28가길,7,9,,
4430,서울특별시,종로구,예지동,종로28가길,7,8,,삼원상가
4431,서울특별시,종로구,예지동,종로28가길,7,8,,삼원상가
4432,서울특별시,종로구,예지동,종로28가길,7,7,,
4433,서울특별시,종로구,예지동,종로28가길,7,6,,
4434,서울특별시,종로구,예지동,종로28가길,7,5,,
4435,서울특별시,종로구,장사동,종로28가길,6,0,,
4436,서울특별시,종로구,중학동,종로1길,55,0,,
4437,서울특별시,종로구,중학동,종로1길,50,0,더케이트윈타워,비동
4438,서울특별시,종로구,중학동,종로1길,50,0,더케이트윈타워,에이동
4439,서울특별시,종로구,세종로,종로1길,45,0,,
4440,서울특별시,종로구,수송동,종로1길,42,1,,
4441,서울특별시,종로구,수송동,종로1길,42,0,이마빌딩,
4442,서울특별시,종로구,수송동,종로1길,36,0,대림빌딩,
4443,서울특별시,종로구,수송동,종로1길,28,0,종로소방서,
4444,서울특별시,종로구,관수동,종로18길,38,0,,
4445,서울특별시,종로구,숭인동,지봉로12가길,40,0,,
4446,서울특별시,종로구,숭인동,지봉로12가길,39,0,,
4447,서울특별시,종로구,숭인동,지봉로12가길,38,0,,
4448,서울특별시,종로구,숭인동,지봉로12가길,35,8,,
4449,서울특별시,종로구,숭인동,지봉로12가길,35,4,,
4450,서울특별시,종로구,숭인동,지봉로12가길,35,0,구립조은어린이집,
4451,서울특별시,종로구,숭인동,지봉로12가길,34,0,,
4452,서울특별시,종로구,숭인동,지봉로12가길,32,0,,
4453,서울특별시,종로구,숭인동,지봉로12가길,31,0,,
4454,서울특별시,종로구,숭인동,지봉로12가길,30,0,,
4455,서울특별시,종로구,숭인동,지봉로12가길,29,0,,
4456,서울특별시,종로구,숭인동,지봉로12가길,28,0,,
4457,서울특별시,종로구,숭인동,지봉로12가길,27,0,,
4458,서울특별시,종로구,숭인동,지봉로12가길,26,0,,
4459,서울특별시,종로구,창신동,지봉로11길,30,0,,
4460,서울특별시,종로구,창신동,지봉로11길,28,0,,
4461,서울특별시,종로구,창신동,지봉로11길,27,8,,
4462,서울특별시,종로구,창신동,지봉로11길,27,6,,
4463,서울특별시,종로구,창신동,지봉로11길,27,5,호성빌라,
4464,서울특별시,종로구,창신동,지봉로11길,27,4,,
4465,서울특별시,종로구,창신동,지봉로11길,27,3,,
4466,서울특별시,종로구,창신동,지봉로11길,27,2,도시빌라,
4467,서울특별시,종로구,창신동,지봉로11길,27,0,,
4468,서울특별시,종로구,창신동,지봉로11길,26,12,,
4469,서울특별시,종로구,창신동,지봉로11길,26,11,,
4470,서울특별시,종로구,창신동,지봉로11길,26,10,,
4471,서울특별시,종로구,창신동,지봉로11길,26,9,,
4472,서울특별시,종로구,창신동,지봉로11길,26,8,,
4473,서울특별시,종로구,숭인동,종로63다길,29,0,,
4474,서울특별시,종로구,숭인동,종로63다길,27,0,,
4475,서울특별시,종로구,숭인동,종로63다길,26,5,,
4476,서울특별시,종로구,숭인동,종로63다길,26,3,,
4477,서울특별시,종로구,숭인동,종로63다길,26,0,,
4478,서울특별시,종로구,숭인동,종로63다길,25,1,,
4479,서울특별시,종로구,숭인동,종로63다길,25,0,,
